,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
0,172830.8395484247,449890.0741459956,70577.51657925015,1870.595915349822,226.65427214206545,7187.523846705763,71.97040356526107,601.1501752388896,618.6033427062197,323.81446364627084,2175.495860465216,1566.2595520899918,36.77701662993832,53.13493006239162,216.2043978621745,10872.314108088865,66386.07846017987,25005.79416432658,10530.427865840602,100.76336904669184,1085.630494896359,36.19465919769066,503.8263078809994,244.86741599561415,92.62732304298996,289.83861647527635,148.99371855295635,161.95327348336022,31.522804897034955,265.2675313269442
1,114881.67569983524,249807.3832758028,117158.44138826255,1868.4986302736277,224.02873624358756,14124.871424782332,65.71285395539039,680.2507439817135,515.7407312864816,323.81446364627084,5051.055892618249,2908.053020250203,48.138901466138456,43.47381833402733,203.79270522529598,9169.904689038856,60701.82950086855,22921.79124535322,10530.427865840602,99.59600591277987,1217.4088903726872,33.04760655100718,503.8263078809994,856.6106929048449,106.96530985838069,193.50538666487648,176.80802613639355,119.16515861186993,25.79153920257832,257.4278586658969
2,63113.75599509532,147990.1559690775,50725.06409625767,2554.128477573779,367.2436474696236,8011.491492739346,135.33957950798245,846.88715338561,755.0557118571138,1534.6549018702544,3511.652595454921,2215.777335850958,42.45795904803839,37.67794092608341,218.81464598413035,7593.910865660312,52212.31637938516,15371.57565216945,10530.427865840602,163.2742412540984,1054.3147358437704,68.0616274282984,503.8263078809994,269.9626109247421,153.47101747420663,228.86539891176812,209.09033392498495,108.7708027742854,22.352273639390255,256.71516115125627
3,44244.694924396725,118392.124775262,26839.27333260415,11985.528278911017,2815.1012897240003,4223.237696032797,1969.8608647629046,1703.2352511659012,2160.8680912264635,969.212882541229,1750.6216045632088,1665.2887067648949,308.2688108783893,376.7794092608341,242.98361007631445,6830.3568486023805,48289.60259244747,11174.438590624179,10530.427865840602,1251.569877047176,1194.342416842341,990.6305746548956,939.943999275782,248.3255992819372,311.98324492460085,256.9862334292254,331.76410982798467,111.96827012502071,223.5227363939026,258.1405561805376
4,25933.775800239797,91541.97479748032,18009.704594800358,16408.976063527367,4697.924913490084,2937.04921820124,3062.634817934125,2757.909501070219,5438.7379564957755,673.3611792807226,1405.1353899640271,1567.7037272623343,750.2122115347132,1557.3064610282024,231.2263386210089,5944.588358387747,37159.08005687677,9333.195868305422,10530.427865840602,2088.6546608767153,1138.331344442913,1540.2789164595888,632.6890994401554,949.2245798891016,1075.0653066967702,343.86856875762453,548.2860161662722,79.57968498650449,923.8861037045782,279.529063508211
5,19016.475610313435,74032.96346446683,12335.239929731644,12814.411815545991,2414.3034634094274,2159.2834798419212,842.5325550240273,1683.2523218836768,5443.029737796496,605.1271596144991,689.0618456317404,1353.2952918542237,327.70421295994777,558.4019927214855,231.88075980258188,6603.782672976712,28802.78141612355,8204.54769247433,10530.427865840602,1073.4046377678108,1200.9453481414607,423.7188524596122,624.2177930852588,850.5541989331224,688.7034823745824,349.4207404675152,614.8531813849542,89.17726093409996,331.272893466753,235.31907193512927
6,16063.10155803006,61253.71751622505,9554.31630546141,10515.60499942193,1691.6438253332262,1789.365585864798,679.8079915851602,1974.3310970920113,5037.9381354324905,3059.7853700719947,1398.4154063848666,1274.9487887546518,1088.041045374044,1012.4623995184876,256.7041450763389,5991.660026564508,25032.68227701263,7328.220730273775,10530.427865840602,752.095053226438,1021.3701369746885,341.8875863995515,557.6592955640134,519.1574292489172,358.48895254042685,387.27922998385765,376.46423800657664,93.97346196020291,600.6525040364963,255.994881748162
7,14596.072725863136,43994.51356648735,8128.706960909815,37292.46424396103,6109.766482716911,1548.7726823645417,4009.2949372263247,10213.398944202527,13418.385617765567,7447.781507113812,1373.1166446750865,1209.5482845214342,1788.0000796378458,1717.2063486451839,259.31439319829474,5341.918237633757,21571.692466974615,6744.625217516111,4454.738862459861,2716.3258873910754,1037.851193612544,2016.3249228387108,557.6592955640134,1196.6248814809144,300.74418372227785,268.4017425162644,339.2158083683375,393.49026606063495,1018.7885750949773,258.1405561805376
8,13080.244597823717,45354.839080155114,4334.680690371314,67402.18303349556,13272.976139198518,1434.0749334002687,5012.906129295143,12622.84506340882,15873.459696525153,8527.217322878694,1472.8622832912502,1151.368656149929,2694.3215383459556,2326.326216831552,1755.1129893527257,6701.554251502074,20454.24284220898,5752.221533592095,4454.738862459861,5901.163003282664,1004.906594743462,2521.0379332516127,924.7945828016968,508.7735329486337,228.26860653215212,332.1540965785145,312.39271254212485,1382.8270207621777,1380.0928283972698,246.72981405783344
9,12052.409428509263,38924.96278361064,6322.105630603368,61482.367940168544,12104.655148775499,1434.0749334002687,9996.932813884412,9209.831478037704,10580.554716880419,6093.765223281436,1143.4513235284905,1110.519129846531,916.110299580813,892.2018914490245,2906.6711707910954,10163.852084008604,20617.20424582063,5487.575571516015,4454.738862459861,5381.544047334055,848.397857107036,5027.544933329078,956.8247776326197,852.283290576284,215.09162565067126,327.70015663541545,318.8531993252532,822.5458890289632,529.294281326151,280.2417610228517
10,10314.951165048922,34648.63923672817,5924.311852866476,48892.27444146765,12750.41802348204,1073.6395270244134,8750.673700038617,8226.246941155106,9508.48526543492,4174.958163447797,883.6119584676261,1091.7964302908074,1515.3353318406366,1342.8432043527841,2867.480265940077,14056.574014163894,21675.160024823286,5138.22497466876,4454.738862459861,5668.615725325937,831.9343148758095,4400.819467731083,1367.5285499627125,507.9043139063958,178.27551643063447,272.57807387386896,313.8870774756055,1099.297553415422,796.6661773900353,242.44604708153582
